ID_Origen,ID_Destino,Costo,Via
D_79,M_20,628,Ruta Alternativa
A_30,M_66,531,Ruta Alternativa
J_20,M_41,919,Ruta Alternativa
N_82,C_54,964,Ruta Alternativa
M_93,E_35,246,Ruta Alternativa
E_35,S_41,597,Ruta Alternativa
C_81,H_13,1139,Ruta Alternativa
E_76,P_74,1254,Ruta Alternativa
C_69,K_1,619,Ruta Alternativa
T_87,I_98,1237,Ruta Alternativa
N_55,T_6,1424,Ruta Alternativa
L_35,S_6,670,Ruta Alternativa
K_55,O_75,402,Ruta Alternativa
O_75,N_40,798,Ruta Alternativa
F_93,M_6,942,Ruta Alternativa
A_73,Q_58,831,Ruta Alternativa
L_21,J_33,834,Ruta Alternativa
E_89,L_29,1208,Ruta Alternativa
P_37,A_12,873,Ruta Alternativa
P_9,L_32,706,Ruta Alternativa
K_73,C_25,997,Ruta Alternativa
N_26,Q_61,314,Ruta Alternativa
K_96,K_61,653,Ruta Alternativa
L_29,P_60,475,Ruta Alternativa
T_55,S_10,417,Ruta Alternativa
F_82,N_43,100,Ruta Alternativa
Q_7,F_72,690,Ruta Alternativa
O_51,P_36,611,Ruta Alternativa
B_64,E_46,469,Ruta Alternativa
N_71,I_61,293,Ruta Alternativa
C_89,T_90,273,Ruta Alternativa
M_7,L_100,520,Ruta Alternativa
D_83,L_55,880,Ruta Alternativa
G_75,R_37,162,Ruta Alternativa
I_9,E_78,807,Ruta Alternativa
K_20,J_9,345,Ruta Alternativa
S_94,Q_80,691,Ruta Alternativa
K_37,E_28,636,Ruta Alternativa
L_13,R_63,521,Ruta Alternativa
J_61,B_83,1228,Ruta Alternativa
Q_89,B_17,400,Ruta Alternativa
N_16,J_51,785,Ruta Alternativa
E_83,H_29,938,Ruta Alternativa
N_13,D_5,248,Ruta Alternativa
N_35,M_17,548,Ruta Alternativa
S_85,I_85,1654,Ruta Alternativa
C_52,P_6,349,Ruta Alternativa
J_60,A_45,49,Ruta Alternativa
Q_30,R_89,578,Ruta Alternativa
B_72,I_2,505,Ruta Alternativa
C_52,D_32,877,Ruta Alternativa
G_27,K_14,1022,Ruta Alternativa
J_96,J_83,1140,Ruta Alternativa
R_65,T_60,687,Ruta Alternativa
I_72,S_85,499,Ruta Alternativa
T_67,L_58,1355,Ruta Alternativa
I_68,L_73,80,Ruta Alternativa
A_46,E_17,1300,Ruta Alternativa
O_99,K_70,823,Ruta Alternativa
A_84,G_58,926,Ruta Alternativa
C_87,J_36,702,Ruta Alternativa
K_93,P_86,504,Ruta Alternativa
C_49,N_12,386,Ruta Alternativa
G_64,F_27,291,Ruta Alternativa
T_98,O_56,797,Ruta Alternativa
R_95,T_84,1120,Ruta Alternativa
I_38,N_17,197,Ruta Alternativa
N_57,C_30,524,Ruta Alternativa
H_12,H_11,1330,Ruta Alternativa
H_40,S_62,96,Ruta Alternativa
Q_11,A_12,494,Ruta Alternativa
E_39,E_61,1040,Ruta Alternativa
N_76,G_80,758,Ruta Alternativa
D_36,I_51,944,Ruta Alternativa
G_61,H_84,123,Ruta Alternativa
N_70,L_33,930,Ruta Alternativa
R_5,B_74,409,Ruta Alternativa
F_5,T_90,961,Ruta Alternativa
H_87,A_73,681,Ruta Alternativa
M_90,G_56,386,Ruta Alternativa
A_50,D_29,822,Ruta Alternativa
P_34,K_75,414,Ruta Alternativa
H_98,M_76,1179,Ruta Alternativa
K_78,O_75,978,Ruta Alternativa
A_72,C_44,619,Ruta Alternativa
G_31,S_38,392,Ruta Alternativa
G_21,P_18,809,Ruta Alternativa
L_77,D_21,279,Ruta Alternativa
P_21,M_29,351,Ruta Alternativa
M_27,L_32,55,Ruta Alternativa
R_100,E_89,965,Ruta Alternativa
Q_94,M_9,229,Ruta Alternativa
Q_2,M_97,1149,Ruta Alternativa
G_23,B_84,331,Ruta Alternativa
T_54,M_77,1066,Ruta Alternativa
C_100,F_24,1259,Ruta Alternativa
C_80,C_98,942,Ruta Alternativa
M_74,E_94,1193,Ruta Alternativa
R_79,G_24,950,Ruta Alternativa
Q_35,O_87,784,Ruta Alternativa
F_52,T_82,370,Ruta Alternativa
R_56,B_86,874,Ruta Alternativa
D_91,N_93,1369,Ruta Alternativa
L_84,N_50,700,Ruta Alternativa
P_52,T_86,533,Ruta Alternativa
P_61,L_84,948,Ruta Alternativa
D_75,I_42,240,Ruta Alternativa
Q_36,L_99,493,Ruta Alternativa
A_72,M_74,1015,Ruta Alternativa
E_26,B_53,1267,Ruta Alternativa
E_74,N_39,874,Ruta Alternativa
C_9,D_82,855,Ruta Alternativa
G_41,K_17,384,Ruta Alternativa
F_79,O_72,410,Ruta Alternativa
R_70,I_60,618,Ruta Alternativa
Q_2,A_13,603,Ruta Alternativa
K_85,B_10,1072,Ruta Alternativa
C_82,I_92,407,Ruta Alternativa
N_4,O_68,863,Ruta Alternativa
R_93,H_14,585,Ruta Alternativa
O_54,P_6,725,Ruta Alternativa
H_21,T_83,989,Ruta Alternativa
D_14,D_66,729,Ruta Alternativa
G_67,B_58,475,Ruta Alternativa
H_50,N_48,848,Ruta Alternativa
T_58,P_28,572,Ruta Alternativa
R_46,T_6,257,Ruta Alternativa
C_97,S_90,168,Ruta Alternativa
O_71,E_34,1090,Ruta Alternativa
E_73,D_9,917,Ruta Alternativa
H_41,T_35,1145,Ruta Alternativa
P_17,J_46,494,Ruta Alternativa
Q_15,M_14,813,Ruta Alternativa
I_49,K_24,1080,Ruta Alternativa
T_68,I_93,1039,Ruta Alternativa
O_74,K_86,735,Ruta Alternativa
D_70,T_89,679,Ruta Alternativa
B_85,R_93,340,Ruta Alternativa
L_53,R_80,812,Ruta Alternativa
L_91,F_7,850,Ruta Alternativa
S_2,F_47,635,Ruta Alternativa
G_83,M_7,579,Ruta Alternativa
F_45,I_64,177,Ruta Alternativa
G_60,O_93,1402,Ruta Alternativa
P_84,S_17,1077,Ruta Alternativa
H_5,M_40,760,Ruta Alternativa
A_73,A_55,209,Ruta Alternativa
F_70,P_24,808,Ruta Alternativa
J_29,Q_23,687,Ruta Alternativa
C_97,F_70,506,Ruta Alternativa
M_15,S_6,450,Ruta Alternativa
F_29,M_48,377,Ruta Alternativa
C_96,Q_83,377,Ruta Alternativa
H_70,O_36,936,Ruta Alternativa
H_50,S_5,1174,Ruta Alternativa
J_27,N_10,922,Ruta Alternativa
T_9,F_66,597,Ruta Alternativa
P_57,O_6,925,Ruta Alternativa
N_100,M_14,718,Ruta Alternativa
H_99,R_94,507,Ruta Alternativa
L_17,C_97,982,Ruta Alternativa
O_28,O_89,164,Ruta Alternativa
N_15,T_93,370,Ruta Alternativa
G_19,G_85,310,Ruta Alternativa
L_40,Q_28,1118,Ruta Alternativa
O_72,I_96,970,Ruta Alternativa
P_60,L_94,852,Ruta Alternativa
D_60,O_18,444,Ruta Alternativa
I_17,J_13,297,Ruta Alternativa
O_15,M_16,474,Ruta Alternativa
K_66,R_80,442,Ruta Alternativa
M_58,N_95,325,Ruta Alternativa
R_7,I_44,39,Ruta Alternativa
D_100,J_19,1076,Ruta Alternativa
G_76,K_58,713,Ruta Alternativa
M_99,K_55,651,Ruta Alternativa
B_32,K_77,413,Ruta Alternativa
E_30,M_14,451,Ruta Alternativa
C_73,T_38,1491,Ruta Alternativa
F_30,F_49,939,Ruta Alternativa
O_43,K_83,169,Ruta Alternativa
A_18,E_90,492,Ruta Alternativa
D_32,J_80,740,Ruta Alternativa
L_2,P_76,677,Ruta Alternativa
D_96,F_6,764,Ruta Alternativa
Q_88,I_73,899,Ruta Alternativa
T_15,R_21,215,Ruta Alternativa
Q_7,L_27,514,Ruta Alternativa
H_3,A_76,1115,Ruta Alternativa
C_31,I_48,710,Ruta Alternativa
N_88,I_90,503,Ruta Alternativa
J_35,R_80,626,Ruta Alternativa
B_73,E_31,164,Ruta Alternativa
O_14,D_92,782,Ruta Alternativa
N_19,H_99,410,Ruta Alternativa
M_66,O_59,881,Ruta Alternativa
D_97,F_9,765,Ruta Alternativa
D_59,R_23,983,Ruta Alternativa
S_50,O_51,992,Ruta Alternativa
A_54,A_2,546,Ruta Alternativa
M_26,T_80,648,Ruta Alternativa
M_97,E_78,898,Ruta Alternativa
E_42,I_29,1366,Ruta Alternativa
E_87,L_16,397,Ruta Alternativa
N_54,L_59,238,Ruta Alternativa
H_96,K_67,935,Ruta Alternativa
H_69,T_66,357,Ruta Alternativa
Q_21,J_29,1153,Ruta Alternativa
G_63,M_73,869,Ruta Alternativa
O_62,K_16,835,Ruta Alternativa
F_56,I_11,696,Ruta Alternativa
I_47,K_7,1011,Ruta Alternativa
D_5,M_3,124,Ruta Alternativa
K_56,G_28,814,Ruta Alternativa
F_8,G_75,293,Ruta Alternativa
R_93,R_6,675,Ruta Alternativa
D_37,P_87,401,Ruta Alternativa
O_18,I_87,668,Ruta Alternativa
O_6,L_64,344,Ruta Alternativa
G_71,D_8,1201,Ruta Alternativa
E_17,G_13,847,Ruta Alternativa
S_2,I_16,728,Ruta Alternativa
S_87,J_81,1172,Ruta Alternativa
N_81,A_59,965,Ruta Alternativa
C_56,F_38,553,Ruta Alternativa
K_54,R_10,1026,Ruta Alternativa
B_25,C_67,880,Ruta Alternativa
I_5,T_49,749,Ruta Alternativa
F_58,Q_34,1180,Ruta Alternativa
F_48,C_48,389,Ruta Alternativa
J_43,B_16,818,Ruta Alternativa
B_24,L_59,156,Ruta Alternativa
N_79,N_37,1278,Ruta Alternativa
P_54,S_18,68,Ruta Alternativa
P_59,Q_60,183,Ruta Alternativa
O_93,A_64,655,Ruta Alternativa
K_65,T_51,1105,Ruta Alternativa
P_89,E_73,846,Ruta Alternativa
N_98,L_72,199,Ruta Alternativa
E_15,K_62,169,Ruta Alternativa
Q_14,S_74,462,Ruta Alternativa
T_93,C_18,301,Ruta Alternativa
H_9,N_52,582,Ruta Alternativa
B_24,H_74,961,Ruta Alternativa
F_29,S_53,650,Ruta Alternativa
J_22,P_96,455,Ruta Alternativa
F_35,O_2,346,Ruta Alternativa
J_11,C_55,661,Ruta Alternativa
A_10,E_56,360,Ruta Alternativa
F_73,N_88,261,Ruta Alternativa
E_51,L_68,593,Ruta Alternativa
S_78,B_89,1340,Ruta Alternativa
N_38,F_44,136,Ruta Alternativa
E_38,A_22,828,Ruta Alternativa
A_30,N_3,1193,Ruta Alternativa
K_65,F_43,599,Ruta Alternativa
Q_45,K_20,767,Ruta Alternativa
R_88,J_22,443,Ruta Alternativa
K_100,K_41,584,Ruta Alternativa
R_43,F_27,902,Ruta Alternativa
E_97,C_32,971,Ruta Alternativa
O_70,O_49,541,Ruta Alternativa
L_95,G_80,636,Ruta Alternativa
F_67,T_86,572,Ruta Alternativa
B_6,K_28,1017,Ruta Alternativa
G_1,T_48,139,Ruta Alternativa
H_14,L_66,906,Ruta Alternativa
G_70,F_38,390,Ruta Alternativa
P_81,O_37,744,Ruta Alternativa
G_100,G_96,765,Ruta Alternativa
D_97,S_13,605,Ruta Alternativa
T_71,J_98,1370,Ruta Alternativa
I_24,G_95,213,Ruta Alternativa
R_71,B_32,164,Ruta Alternativa
R_100,H_34,501,Ruta Alternativa
K_26,L_46,1603,Ruta Alternativa
B_19,O_23,394,Ruta Alternativa
J_72,Q_58,952,Ruta Alternativa
J_19,F_27,74,Ruta Alternativa
N_62,S_39,922,Ruta Alternativa
H_73,S_20,1238,Ruta Alternativa
O_83,A_67,110,Ruta Alternativa
P_68,J_49,1059,Ruta Alternativa
C_42,C_20,777,Ruta Alternativa
T_56,M_38,346,Ruta Alternativa
D_33,G_66,581,Ruta Alternativa
H_85,E_70,298,Ruta Alternativa
C_7,P_90,598,Ruta Alternativa
C_37,S_94,452,Ruta Alternativa
D_62,A_37,1187,Ruta Alternativa
P_78,S_23,645,Ruta Alternativa
K_49,T_24,317,Ruta Alternativa
R_52,Q_98,100,Ruta Alternativa
T_13,M_25,711,Ruta Alternativa
K_21,M_94,779,Ruta Alternativa
N_87,T_39,1701,Ruta Alternativa
Q_33,G_77,70,Ruta Alternativa
N_69,L_87,698,Ruta Alternativa
C_66,G_58,1414,Ruta Alternativa
K_87,R_93,415,Ruta Alternativa
T_80,S_29,743,Ruta Alternativa
O_97,R_52,682,Ruta Alternativa
E_13,G_96,1031,Ruta Alternativa
O_71,K_60,432,Ruta Alternativa
J_16,R_31,224,Ruta Alternativa
R_51,L_62,1213,Ruta Alternativa
A_38,Q_80,451,Ruta Alternativa
R_59,G_64,544,Ruta Alternativa
R_13,R_12,360,Ruta Alternativa
I_70,O_23,105,Ruta Alternativa
B_20,F_24,1164,Ruta Alternativa
F_6,L_43,972,Ruta Alternativa
A_84,Q_24,566,Ruta Alternativa
A_49,P_84,905,Ruta Alternativa
N_55,R_17,201,Ruta Alternativa
G_63,Q_23,511,Ruta Alternativa
B_36,T_7,928,Ruta Alternativa
Q_15,B_60,563,Ruta Alternativa
Q_70,P_4,336,Ruta Alternativa
P_89,M_12,577,Ruta Alternativa
P_71,I_83,747,Ruta Alternativa
S_24,J_16,829,Ruta Alternativa
B_24,T_84,712,Ruta Alternativa
J_73,P_35,509,Ruta Alternativa
C_99,I_70,297,Ruta Alternativa
J_84,I_14,497,Ruta Alternativa
E_42,S_92,1347,Ruta Alternativa
E_7,P_90,268,Ruta Alternativa
M_17,O_60,809,Ruta Alternativa
E_56,C_76,1242,Ruta Alternativa
B_72,T_85,452,Ruta Alternativa
A_64,J_83,518,Ruta Alternativa
K_89,K_60,648,Ruta Alternativa
S_94,E_38,635,Ruta Alternativa
D_3,H_21,111,Ruta Alternativa
H_41,M_71,628,Ruta Alternativa
R_98,G_86,92,Ruta Alternativa
N_65,D_50,815,Ruta Alternativa
H_20,D_3,1189,Ruta Alternativa
H_69,E_99,675,Ruta Alternativa
I_50,O_99,1144,Ruta Alternativa
J_47,T_71,449,Ruta Alternativa
N_41,N_78,856,Ruta Alternativa
J_28,K_13,1044,Ruta Alternativa
J_34,L_55,760,Ruta Alternativa
T_39,E_42,507,Ruta Alternativa
K_68,N_19,482,Ruta Alternativa
M_43,L_18,675,Ruta Alternativa
G_5,Q_89,432,Ruta Alternativa
T_23,D_26,655,Ruta Alternativa
N_57,D_46,694,Ruta Alternativa
E_10,G_14,459,Ruta Alternativa
