ID_Origen,ID_Destino,Costo,Via
D_77,M_84,536,Ruta Alternativa
A_8,E_53,609,Ruta Alternativa
M_82,S_90,981,Ruta Alternativa
K_77,E_45,726,Ruta Alternativa
L_87,C_7,1150,Ruta Alternativa
K_32,D_91,314,Ruta Alternativa
G_55,O_85,1089,Ruta Alternativa
N_92,I_33,263,Ruta Alternativa
J_28,S_63,1458,Ruta Alternativa
G_100,D_70,565,Ruta Alternativa
R_65,I_46,1104,Ruta Alternativa
S_49,D_61,880,Ruta Alternativa
P_90,O_34,413,Ruta Alternativa
G_28,Q_25,1361,Ruta Alternativa
M_89,T_100,356,Ruta Alternativa
C_83,B_30,513,Ruta Alternativa
D_94,Q_80,484,Ruta Alternativa
N_64,A_58,1603,Ruta Alternativa
T_8,I_91,1056,Ruta Alternativa
L_29,A_65,893,Ruta Alternativa
H_19,E_33,475,Ruta Alternativa
A_16,K_33,848,Ruta Alternativa
K_75,A_12,1084,Ruta Alternativa
Q_64,J_87,467,Ruta Alternativa
B_98,E_43,673,Ruta Alternativa
Q_68,Q_27,496,Ruta Alternativa
F_52,N_81,1349,Ruta Alternativa
E_81,R_14,682,Ruta Alternativa
L_22,H_27,395,Ruta Alternativa
I_39,T_54,904,Ruta Alternativa
P_61,H_87,844,Ruta Alternativa
B_31,T_7,1127,Ruta Alternativa
E_18,K_50,608,Ruta Alternativa
D_69,L_25,499,Ruta Alternativa
K_25,L_10,811,Ruta Alternativa
S_99,G_92,115,Ruta Alternativa
L_62,Q_27,820,Ruta Alternativa
O_80,L_70,728,Ruta Alternativa
F_2,L_56,595,Ruta Alternativa
S_98,G_8,680,Ruta Alternativa
B_83,P_22,703,Ruta Alternativa
A_40,D_60,815,Ruta Alternativa
T_85,O_36,1189,Ruta Alternativa
I_6,B_76,798,Ruta Alternativa
F_77,H_93,832,Ruta Alternativa
D_62,M_51,417,Ruta Alternativa
M_39,H_59,139,Ruta Alternativa
O_38,M_20,636,Ruta Alternativa
K_48,L_15,747,Ruta Alternativa
H_3,A_23,970,Ruta Alternativa
L_9,J_15,695,Ruta Alternativa
A_12,S_18,854,Ruta Alternativa
I_65,C_47,1174,Ruta Alternativa
N_62,B_10,1887,Ruta Alternativa
B_55,L_36,514,Ruta Alternativa
S_98,T_25,692,Ruta Alternativa
S_90,N_99,1146,Ruta Alternativa
M_71,N_32,468,Ruta Alternativa
H_55,C_51,951,Ruta Alternativa
R_62,T_15,802,Ruta Alternativa
L_97,E_75,691,Ruta Alternativa
J_41,R_98,1823,Ruta Alternativa
T_71,K_72,1343,Ruta Alternativa
S_27,C_70,923,Ruta Alternativa
J_58,N_7,411,Ruta Alternativa
B_48,D_70,1163,Ruta Alternativa
M_52,N_91,231,Ruta Alternativa
R_15,L_19,356,Ruta Alternativa
J_29,R_69,934,Ruta Alternativa
E_28,R_39,1333,Ruta Alternativa
B_29,R_5,403,Ruta Alternativa
M_42,B_36,840,Ruta Alternativa
B_61,C_76,165,Ruta Alternativa
L_82,R_48,571,Ruta Alternativa
I_71,A_12,812,Ruta Alternativa
S_36,I_5,870,Ruta Alternativa
D_13,S_73,489,Ruta Alternativa
B_98,C_71,468,Ruta Alternativa
G_7,Q_34,473,Ruta Alternativa
T_26,G_91,660,Ruta Alternativa
D_75,P_99,626,Ruta Alternativa
P_37,Q_8,1772,Ruta Alternativa
G_20,J_99,1434,Ruta Alternativa
S_93,C_21,1762,Ruta Alternativa
C_66,D_15,516,Ruta Alternativa
E_62,C_99,1396,Ruta Alternativa
G_32,H_91,1384,Ruta Alternativa
P_9,O_74,1583,Ruta Alternativa
B_75,C_19,1208,Ruta Alternativa
T_3,Q_31,1029,Ruta Alternativa
S_51,G_94,502,Ruta Alternativa
C_50,N_90,690,Ruta Alternativa
J_75,M_44,1050,Ruta Alternativa
P_36,F_51,859,Ruta Alternativa
G_86,C_40,670,Ruta Alternativa
Q_48,N_73,822,Ruta Alternativa
K_1,D_49,331,Ruta Alternativa
J_45,I_73,1056,Ruta Alternativa
N_17,Q_81,762,Ruta Alternativa
C_5,R_77,1197,Ruta Alternativa
B_81,G_7,393,Ruta Alternativa
D_89,E_57,445,Ruta Alternativa
B_93,Q_87,220,Ruta Alternativa
O_56,B_58,535,Ruta Alternativa
O_97,R_59,368,Ruta Alternativa
I_38,J_19,746,Ruta Alternativa
O_43,B_6,1324,Ruta Alternativa
T_65,I_57,757,Ruta Alternativa
L_18,P_6,345,Ruta Alternativa
N_74,J_72,1520,Ruta Alternativa
P_68,F_22,68,Ruta Alternativa
S_35,T_66,253,Ruta Alternativa
L_1,R_33,598,Ruta Alternativa
C_34,M_95,689,Ruta Alternativa
M_31,B_96,1079,Ruta Alternativa
D_94,I_36,407,Ruta Alternativa
O_58,R_17,129,Ruta Alternativa
J_50,E_9,341,Ruta Alternativa
S_13,K_96,336,Ruta Alternativa
A_88,I_77,185,Ruta Alternativa
D_56,I_31,235,Ruta Alternativa
T_25,J_48,1209,Ruta Alternativa
S_26,A_41,1057,Ruta Alternativa
D_84,O_25,564,Ruta Alternativa
J_54,T_1,873,Ruta Alternativa
H_3,E_1,618,Ruta Alternativa
J_62,F_58,1014,Ruta Alternativa
C_67,E_74,1164,Ruta Alternativa
S_90,D_7,732,Ruta Alternativa
E_71,T_14,418,Ruta Alternativa
E_34,O_14,691,Ruta Alternativa
K_8,H_47,678,Ruta Alternativa
T_58,L_91,907,Ruta Alternativa
D_11,R_52,736,Ruta Alternativa
J_4,I_77,575,Ruta Alternativa
T_35,Q_41,290,Ruta Alternativa
C_62,L_36,1248,Ruta Alternativa
D_53,G_100,1190,Ruta Alternativa
F_20,R_85,1279,Ruta Alternativa
D_30,O_54,845,Ruta Alternativa
F_71,H_1,960,Ruta Alternativa
M_69,P_82,820,Ruta Alternativa
D_84,N_94,191,Ruta Alternativa
C_5,D_42,135,Ruta Alternativa
I_19,N_60,1101,Ruta Alternativa
I_64,B_4,1183,Ruta Alternativa
I_98,D_55,1431,Ruta Alternativa
H_63,O_71,1364,Ruta Alternativa
T_69,C_26,641,Ruta Alternativa
H_36,B_17,497,Ruta Alternativa
R_79,S_6,1223,Ruta Alternativa
B_29,R_60,504,Ruta Alternativa
O_3,D_15,1127,Ruta Alternativa
Q_25,J_99,538,Ruta Alternativa
M_89,E_56,195,Ruta Alternativa
G_10,N_24,569,Ruta Alternativa
B_64,B_38,1119,Ruta Alternativa
K_17,A_46,607,Ruta Alternativa
A_74,H_48,827,Ruta Alternativa
F_65,O_31,1027,Ruta Alternativa
N_76,O_29,440,Ruta Alternativa
I_48,D_25,1281,Ruta Alternativa
I_68,J_73,870,Ruta Alternativa
N_96,F_67,467,Ruta Alternativa
K_78,G_16,327,Ruta Alternativa
D_18,N_17,550,Ruta Alternativa
E_18,R_29,337,Ruta Alternativa
P_78,O_2,514,Ruta Alternativa
N_29,O_74,1188,Ruta Alternativa
C_73,M_41,712,Ruta Alternativa
K_61,L_76,457,Ruta Alternativa
O_51,O_83,520,Ruta Alternativa
H_41,A_71,672,Ruta Alternativa
K_78,D_53,234,Ruta Alternativa
O_70,I_19,837,Ruta Alternativa
A_8,R_77,635,Ruta Alternativa
S_5,E_80,695,Ruta Alternativa
B_33,E_7,784,Ruta Alternativa
B_14,C_39,757,Ruta Alternativa
O_12,S_8,961,Ruta Alternativa
L_36,K_6,1327,Ruta Alternativa
T_100,E_77,711,Ruta Alternativa
S_66,R_10,371,Ruta Alternativa
M_51,H_31,808,Ruta Alternativa
T_21,R_66,1095,Ruta Alternativa
T_97,J_98,1302,Ruta Alternativa
L_55,S_18,347,Ruta Alternativa
C_20,M_91,1096,Ruta Alternativa
P_59,D_43,518,Ruta Alternativa
Q_61,F_61,855,Ruta Alternativa
N_48,O_27,642,Ruta Alternativa
L_54,Q_32,528,Ruta Alternativa
N_90,B_78,1054,Ruta Alternativa
F_90,Q_93,227,Ruta Alternativa
B_22,F_98,635,Ruta Alternativa
H_92,F_65,116,Ruta Alternativa
M_52,E_6,215,Ruta Alternativa
G_27,J_64,139,Ruta Alternativa
H_50,K_8,391,Ruta Alternativa
K_4,O_37,1497,Ruta Alternativa
J_13,D_27,663,Ruta Alternativa
Q_18,T_65,834,Ruta Alternativa
B_54,N_98,459,Ruta Alternativa
O_82,O_57,1331,Ruta Alternativa
E_14,D_1,960,Ruta Alternativa
T_50,P_30,888,Ruta Alternativa
P_10,J_20,40,Ruta Alternativa
G_64,T_35,992,Ruta Alternativa
G_13,N_2,627,Ruta Alternativa
N_44,D_34,1285,Ruta Alternativa
N_94,O_74,799,Ruta Alternativa
N_94,F_24,310,Ruta Alternativa
B_16,N_42,1021,Ruta Alternativa
H_60,O_61,1133,Ruta Alternativa
F_81,D_97,659,Ruta Alternativa
Q_11,B_86,537,Ruta Alternativa
O_9,Q_12,1178,Ruta Alternativa
E_92,B_88,442,Ruta Alternativa
R_65,H_66,787,Ruta Alternativa
R_86,O_82,932,Ruta Alternativa
N_86,F_5,437,Ruta Alternativa
L_32,H_88,944,Ruta Alternativa
Q_3,Q_64,960,Ruta Alternativa
C_44,D_54,1370,Ruta Alternativa
L_20,F_51,1601,Ruta Alternativa
K_50,F_64,656,Ruta Alternativa
Q_23,F_95,187,Ruta Alternativa
N_12,M_83,625,Ruta Alternativa
R_39,S_27,237,Ruta Alternativa
A_5,L_50,815,Ruta Alternativa
R_83,C_34,239,Ruta Alternativa
S_22,F_92,586,Ruta Alternativa
P_21,D_3,984,Ruta Alternativa
O_75,A_18,1562,Ruta Alternativa
G_22,P_58,646,Ruta Alternativa
R_21,P_44,1254,Ruta Alternativa
S_14,T_88,527,Ruta Alternativa
J_91,T_67,707,Ruta Alternativa
R_49,B_25,1142,Ruta Alternativa
L_30,Q_71,839,Ruta Alternativa
T_48,K_86,494,Ruta Alternativa
D_17,K_95,785,Ruta Alternativa
B_59,R_30,843,Ruta Alternativa
R_82,A_49,817,Ruta Alternativa
Q_67,F_4,327,Ruta Alternativa
Q_78,K_17,937,Ruta Alternativa
B_82,D_11,609,Ruta Alternativa
T_98,K_100,848,Ruta Alternativa
P_58,P_35,480,Ruta Alternativa
F_1,S_48,342,Ruta Alternativa
J_87,C_83,914,Ruta Alternativa
G_14,D_13,566,Ruta Alternativa
D_34,T_41,1619,Ruta Alternativa
A_37,L_97,872,Ruta Alternativa
J_51,G_52,378,Ruta Alternativa
R_11,Q_56,678,Ruta Alternativa
D_85,M_13,968,Ruta Alternativa
G_9,F_89,853,Ruta Alternativa
B_94,L_4,512,Ruta Alternativa
S_46,P_82,395,Ruta Alternativa
L_2,P_22,1063,Ruta Alternativa
L_60,K_88,1148,Ruta Alternativa
N_81,C_64,820,Ruta Alternativa
I_43,J_7,440,Ruta Alternativa
C_45,A_77,1120,Ruta Alternativa
M_30,K_37,548,Ruta Alternativa
P_19,H_20,723,Ruta Alternativa
O_84,M_36,556,Ruta Alternativa
K_36,C_17,1496,Ruta Alternativa
G_59,T_22,933,Ruta Alternativa
B_49,F_37,788,Ruta Alternativa
P_82,O_33,405,Ruta Alternativa
S_44,K_96,346,Ruta Alternativa
Q_16,P_70,1553,Ruta Alternativa
K_86,S_23,848,Ruta Alternativa
P_44,L_38,858,Ruta Alternativa
I_41,O_87,698,Ruta Alternativa
O_59,G_70,990,Ruta Alternativa
S_10,H_81,297,Ruta Alternativa
D_34,Q_81,1476,Ruta Alternativa
S_58,Q_93,1234,Ruta Alternativa
B_16,R_86,888,Ruta Alternativa
A_33,I_32,954,Ruta Alternativa
Q_4,J_44,676,Ruta Alternativa
N_54,C_80,481,Ruta Alternativa
F_76,O_94,541,Ruta Alternativa
K_33,K_2,489,Ruta Alternativa
R_97,A_8,748,Ruta Alternativa
J_72,S_4,816,Ruta Alternativa
K_75,I_87,820,Ruta Alternativa
K_55,H_30,1309,Ruta Alternativa
J_69,L_4,134,Ruta Alternativa
D_37,D_79,568,Ruta Alternativa
T_73,P_13,117,Ruta Alternativa
E_62,J_5,689,Ruta Alternativa
B_40,S_70,803,Ruta Alternativa
F_42,K_87,1508,Ruta Alternativa
T_67,P_20,759,Ruta Alternativa
B_21,H_36,1305,Ruta Alternativa
L_25,O_19,1365,Ruta Alternativa
P_67,K_90,455,Ruta Alternativa
E_28,N_58,1284,Ruta Alternativa
K_31,G_66,452,Ruta Alternativa
N_1,A_20,744,Ruta Alternativa
T_16,N_11,330,Ruta Alternativa
K_92,S_55,434,Ruta Alternativa
N_8,R_82,875,Ruta Alternativa
R_70,Q_23,1186,Ruta Alternativa
O_34,M_7,903,Ruta Alternativa
J_31,B_15,305,Ruta Alternativa
O_94,L_17,850,Ruta Alternativa
E_36,I_41,884,Ruta Alternativa
S_52,S_59,838,Ruta Alternativa
B_29,S_78,522,Ruta Alternativa
O_69,B_26,1676,Ruta Alternativa
A_11,F_70,327,Ruta Alternativa
Q_75,T_28,681,Ruta Alternativa
R_38,A_100,663,Ruta Alternativa
A_34,J_44,970,Ruta Alternativa
F_20,J_28,326,Ruta Alternativa
D_90,L_85,983,Ruta Alternativa
A_91,K_13,1496,Ruta Alternativa
R_62,I_51,1247,Ruta Alternativa
H_44,F_54,644,Ruta Alternativa
C_85,N_97,1026,Ruta Alternativa
K_46,T_19,1230,Ruta Alternativa
F_80,I_88,456,Ruta Alternativa
K_32,T_44,970,Ruta Alternativa
M_53,S_11,312,Ruta Alternativa
E_98,M_5,202,Ruta Alternativa
F_71,T_90,198,Ruta Alternativa
A_7,D_68,1272,Ruta Alternativa
F_34,K_20,652,Ruta Alternativa
A_43,H_45,422,Ruta Alternativa
I_63,J_7,1130,Ruta Alternativa
K_33,H_55,1637,Ruta Alternativa
S_43,O_58,414,Ruta Alternativa
B_83,M_51,611,Ruta Alternativa
A_15,D_4,427,Ruta Alternativa
C_48,O_29,641,Ruta Alternativa
S_37,I_14,1514,Ruta Alternativa
O_53,S_11,979,Ruta Alternativa
G_16,S_24,946,Ruta Alternativa
D_39,E_42,1154,Ruta Alternativa
C_56,P_57,1191,Ruta Alternativa
T_82,C_45,331,Ruta Alternativa
M_48,G_33,1441,Ruta Alternativa
Q_99,I_28,585,Ruta Alternativa
C_99,T_73,1024,Ruta Alternativa
O_77,B_57,1152,Ruta Alternativa
D_1,T_85,412,Ruta Alternativa
D_92,I_4,1274,Ruta Alternativa
M_3,P_5,452,Ruta Alternativa
J_98,F_14,979,Ruta Alternativa
Q_70,T_54,1286,Ruta Alternativa
S_47,K_59,865,Ruta Alternativa
F_32,T_14,1285,Ruta Alternativa
D_71,H_88,1013,Ruta Alternativa
A_11,Q_17,1318,Ruta Alternativa
T_80,J_8,1252,Ruta Alternativa
S_81,I_83,305,Ruta Alternativa
F_93,O_53,663,Ruta Alternativa
D_51,M_12,628,Ruta Alternativa
P_64,K_28,966,Ruta Alternativa
